        r    i inwind converge       v_x       v_y       v_z       vol       rho        ne       t_e   t_e_old      dt_e  dt_e_old       t_r   t_r_old         w  heat_tot heat_tot_  cool_tot      ntot        ip    nioniz      gain macro_bf_ macro_bf_ 
3.575e+14   81      0        0  1.17e+10  0.00e+00  0.00e+00  3.25e+43  2.19e-14  1.12e+10  1.51e+05  1.51e+05  7.49e+00  1.83e+01  1.75e+05  1.74e+05  2.59e-02  1.43e+41  1.43e+41  1.43e+41  1.41e+07  2.65e+05  9.78e+06  1.10e-01  0.00e+00  0.00e+00 
3.753e+14   82      0        0  1.15e+10  0.00e+00  0.00e+00  3.75e+43  2.05e-14  1.05e+10  1.49e+05  1.49e+05  8.50e+00  2.16e+01  1.72e+05  1.72e+05  2.40e-02  1.34e+41  1.34e+41  1.33e+41  1.39e+07  2.50e+05  9.56e+06  2.02e-01  0.00e+00  0.00e+00 
3.940e+14   83      0        0  1.13e+10  0.00e+00  0.00e+00  4.33e+43  1.91e-14  9.80e+09  1.47e+05  1.47e+05  2.00e+01  7.73e-01  1.70e+05  1.70e+05  2.22e-02  1.25e+41  1.25e+41  1.25e+41  1.37e+07  2.34e+05  9.33e+06  1.10e-01  0.00e+00  0.00e+00 
4.136e+14   84      0        0  1.12e+10  0.00e+00  0.00e+00  5.00e+43  1.79e-14  9.17e+09  1.45e+05  1.45e+05  6.90e+00  2.95e+00  1.67e+05  1.67e+05  2.03e-02  1.16e+41  1.16e+41  1.16e+41  1.35e+07  2.19e+05  9.09e+06  1.10e-01  0.00e+00  0.00e+00 
4.342e+14   85      0        0  1.10e+10  0.00e+00  0.00e+00  5.77e+43  1.67e-14  8.57e+09  1.43e+05  1.43e+05  1.77e+01 -1.08e+01  1.65e+05  1.65e+05  1.85e-02  1.08e+41  1.08e+41  1.08e+41  1.33e+07  2.04e+05  8.84e+06  2.58e-01  0.00e+00  0.00e+00 
4.558e+14   86      0        0  1.09e+10  0.00e+00  0.00e+00  6.66e+43  1.56e-14  7.97e+09  1.41e+05  1.41e+05  4.43e+00  2.87e+01  1.63e+05  1.63e+05  1.69e-02  9.97e+40  9.97e+40  9.96e+40  1.30e+07  1.91e+05  8.57e+06  1.88e-01  0.00e+00  0.00e+00 
4.784e+14   87      0        0  1.07e+10  0.00e+00  0.00e+00  7.70e+43  1.45e-14  7.42e+09  1.39e+05  1.39e+05  1.64e+01  7.13e+01  1.61e+05  1.61e+05  1.53e-02  9.18e+40  9.18e+40  9.18e+40  1.26e+07  1.78e+05  8.29e+06  4.46e-01  0.00e+00  0.00e+00 
5.022e+14   88      0        0  1.06e+10  0.00e+00  0.00e+00  8.89e+43  1.35e-14  6.92e+09  1.37e+05  1.37e+05 -8.56e+01  3.31e+02  1.60e+05  1.60e+05  1.36e-02  8.46e+40  8.46e+40  8.46e+40  1.23e+07  1.64e+05  7.99e+06  3.92e-01  0.00e+00  0.00e+00 
5.272e+14   89      0        0  1.05e+10  0.00e+00  0.00e+00  1.03e+44  1.26e-14  6.45e+09  1.35e+05  1.35e+05 -1.20e+02 -3.06e+01  1.58e+05  1.58e+05  1.22e-02  7.73e+40  7.73e+40  7.72e+40  1.19e+07  1.50e+05  7.67e+06  6.38e-01  0.00e+00  0.00e+00 
5.535e+14   90      0        0  1.04e+10  0.00e+00  0.00e+00  1.19e+44  1.17e-14  5.98e+09  1.33e+05  1.33e+05  1.95e+01  1.13e+02  1.56e+05  1.56e+05  1.07e-02  6.96e+40  6.96e+40  6.96e+40  1.14e+07  1.37e+05  7.33e+06  5.88e-01  0.00e+00  0.00e+00 
5.810e+14   91      0        0  1.03e+10  0.00e+00  0.00e+00  1.37e+44  1.08e-14  5.55e+09  1.31e+05  1.31e+05 -2.98e+01  4.83e+01  1.55e+05  1.55e+05  9.22e-03  6.21e+40  6.21e+40  6.21e+40  1.09e+07  1.24e+05  6.95e+06  1.09e-01  0.00e+00  0.00e+00 
6.099e+14   92      0        0  1.02e+10  0.00e+00  0.00e+00  1.58e+44  1.00e-14  5.13e+09  1.29e+05  1.29e+05 -9.89e-01  4.09e+00  1.54e+05  1.54e+05  7.70e-03  5.43e+40  5.43e+40  5.42e+40  1.03e+07  1.09e+05  6.53e+06  1.00e-01  0.00e+00  0.00e+00 
6.402e+14   93      0        0  1.01e+10  0.00e+00  0.00e+00  1.83e+44  9.20e-15  4.71e+09  1.27e+05  1.27e+05 -1.18e+01  3.84e+01  1.53e+05  1.53e+05  6.12e-03  4.50e+40  4.50e+40  4.50e+40  9.62e+06  9.23e+04  6.03e+06  1.00e-01  0.00e+00  0.00e+00 
6.721e+14   94     -1        0  1.01e+10  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
7.055e+14   95     -1        0  9.97e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
