        r      rcen    i inwind converge       v_x       v_y       v_z       vol       rho        ne       t_e       t_r        h1       he2        c4        n5        o6  dmo_dt_x  dmo_dt_y  dmo_dt_z        ip      ntot      nrad    nioniz 
2.545e+14 2.608e+14   84      0        0  4.48e+09  0.00e+00  0.00e+00  1.09e+43  5.91e-14  3.03e+10  1.06e+05  1.07e+05  1.35e-11  1.65e-09  0.00e+00  0.00e+00  2.75e-06 -3.80e+33 -4.90e+30 -2.42e+33  7.20e+04  1.89e+07  0.00e+00  9.06e+06 
2.672e+14 2.738e+14   85      0        0  4.42e+09  0.00e+00  0.00e+00  1.27e+43  5.47e-14  2.80e+10  1.03e+05  1.05e+05  1.42e-11  1.84e-09  0.00e+00  0.00e+00  3.14e-06 -3.70e+33  8.39e+31 -2.36e+33  6.76e+04  1.85e+07  0.00e+00  8.74e+06 
2.805e+14 2.874e+14   86      0        0  4.40e+09  0.00e+00  0.00e+00  1.46e+43  5.05e-14  2.59e+10  1.01e+05  1.04e+05  1.48e-11  2.05e-09  0.00e+00  0.00e+00  3.51e-06 -3.53e+33  5.46e+31 -2.22e+33  6.36e+04  1.80e+07  0.00e+00  8.41e+06 
2.944e+14 3.017e+14   87      0        0  4.38e+09  0.00e+00  0.00e+00  1.69e+43  4.67e-14  2.39e+10  9.83e+04  1.03e+05  1.70e-11  2.32e-09  0.00e+00  0.00e+00  4.01e-06 -3.35e+33  1.71e+31 -2.15e+33  5.96e+04  1.75e+07  0.00e+00  8.10e+06 
3.091e+14 3.168e+14   88      0        0  4.36e+09  0.00e+00  0.00e+00  1.96e+43  4.32e-14  2.21e+10  9.64e+04  1.01e+05  1.75e-11  2.66e-09  0.00e+00  0.00e+00  4.54e-06 -3.27e+33 -1.73e+31 -2.07e+33  5.59e+04  1.70e+07  0.00e+00  7.79e+06 
3.244e+14 3.325e+14   89      0        0  4.33e+09  0.00e+00  0.00e+00  2.27e+43  3.99e-14  2.04e+10  9.38e+04  1.00e+05  1.84e-11  2.98e-09  0.00e+00  0.00e+00  5.16e-06 -3.10e+33 -2.48e+31 -1.93e+33  5.24e+04  1.65e+07  0.00e+00  7.48e+06 
3.406e+14 3.491e+14   90      0        0  4.31e+09  0.00e+00  0.00e+00  2.62e+43  3.70e-14  1.90e+10  9.22e+04  9.90e+04  2.13e-11  3.44e-09  0.00e+00  0.00e+00  5.87e-06 -2.96e+33 -1.53e+31 -1.91e+33  4.87e+04  1.60e+07  0.00e+00  7.17e+06 
3.575e+14 3.664e+14   91      0        0  4.28e+09  0.00e+00  0.00e+00  3.03e+43  3.41e-14  1.75e+10  8.97e+04  9.80e+04  2.20e-11  3.83e-09  0.00e+00  0.00e+00  6.68e-06 -2.89e+33 -2.62e+31 -1.81e+33  4.55e+04  1.54e+07  0.00e+00  6.86e+06 
3.753e+14 3.847e+14   92      0        0  4.27e+09  0.00e+00  0.00e+00  3.51e+43  3.14e-14  1.61e+10  8.72e+04  9.70e+04  2.36e-11  4.27e-09  0.00e+00  0.00e+00  7.51e-06 -2.79e+33 -2.17e+31 -1.79e+33  4.26e+04  1.49e+07  0.00e+00  6.55e+06 
3.940e+14 4.038e+14   93      0        0  4.28e+09  0.00e+00  0.00e+00  4.06e+43  2.88e-14  1.47e+10  8.62e+04  9.60e+04  2.70e-11  5.00e-09  0.00e+00  0.00e+00  8.42e-06 -2.69e+33  4.06e+31 -1.68e+33  3.98e+04  1.43e+07  0.00e+00  6.24e+06 
4.136e+14 4.239e+14   94      0        0  4.24e+09  0.00e+00  0.00e+00  4.69e+43  2.63e-14  1.34e+10  8.39e+04  9.51e+04  2.86e-11  5.64e-09  0.00e+00  0.00e+00  9.55e-06 -2.52e+33  6.51e+30 -1.57e+33  3.71e+04  1.37e+07  0.00e+00  5.93e+06 
4.342e+14 4.450e+14   95      0        0  4.24e+09  0.00e+00  0.00e+00  5.43e+43  2.40e-14  1.23e+10  8.19e+04  9.43e+04  3.19e-11  6.17e-09  0.00e+00  0.00e+00  1.07e-05 -2.42e+33 -4.16e+30 -1.56e+33  3.46e+04  1.31e+07  0.00e+00  5.62e+06 
4.558e+14 4.671e+14   96      0        0  4.25e+09  0.00e+00  0.00e+00  6.28e+43  2.18e-14  1.12e+10  8.17e+04  9.36e+04  3.65e-11  7.11e-09  0.00e+00  0.00e+00  1.18e-05 -2.35e+33 -3.54e+30 -1.47e+33  3.22e+04  1.24e+07  0.00e+00  5.31e+06 
4.784e+14 4.903e+14   97      0        0  4.19e+09  0.00e+00  0.00e+00  7.26e+43  1.96e-14  1.01e+10  7.83e+04  9.29e+04  3.74e-11  7.77e-09  0.00e+00  0.00e+00  1.36e-05 -2.21e+33  2.44e+31 -1.39e+33  3.00e+04  1.18e+07  0.00e+00  5.00e+06 
5.022e+14 5.147e+14   98      0        0  4.23e+09  0.00e+00  0.00e+00  8.41e+43  1.77e-14  9.06e+09  7.74e+04  9.22e+04  4.29e-11  8.70e-09  0.00e+00  0.00e+00  1.53e-05 -2.02e+33  1.60e+31 -1.32e+33  2.79e+04  1.11e+07  0.00e+00  4.69e+06 
5.272e+14 5.403e+14   99      0        0  4.25e+09  0.00e+00  0.00e+00  9.72e+43  1.58e-14  8.08e+09  7.81e+04  9.17e+04  5.01e-11  9.84e-09  0.00e+00  0.00e+00  1.68e-05 -1.91e+33 -1.72e+30 -1.23e+33  2.59e+04  1.05e+07  0.00e+00  4.39e+06 
5.535e+14 5.672e+14  100      0        0  4.21e+09  0.00e+00  0.00e+00  1.12e+44  1.39e-14  7.13e+09  7.39e+04  9.11e+04  5.05e-11  1.09e-08  0.00e+00  0.00e+00  1.93e-05 -1.79e+33  3.14e+31 -1.14e+33  2.42e+04  9.81e+06  0.00e+00  4.08e+06 
5.810e+14 5.954e+14  101      0        0  4.29e+09  0.00e+00  0.00e+00  1.30e+44  1.22e-14  6.26e+09  7.45e+04  9.05e+04  6.27e-11  1.22e-08  0.00e+00  0.00e+00  2.12e-05 -1.62e+33  3.15e+31 -1.07e+33  2.24e+04  9.13e+06  0.00e+00  3.78e+06 
6.099e+14 6.251e+14  102      0        0  4.31e+09  0.00e+00  0.00e+00  1.51e+44  1.06e-14  5.44e+09  7.45e+04  9.00e+04  6.83e-11  1.37e-08  0.00e+00  0.00e+00  2.35e-05 -1.55e+33 -9.65e+30 -9.78e+32  2.05e+04  8.44e+06  0.00e+00  3.48e+06 
6.402e+14 6.562e+14  103      0        0  4.32e+09  0.00e+00  0.00e+00  1.74e+44  9.15e-15  4.68e+09  7.13e+04  8.97e+04  7.80e-11  1.58e-08  0.00e+00  0.00e+00  2.74e-05 -1.41e+33  8.40e+30 -9.24e+32  1.83e+04  7.70e+06  0.00e+00  3.16e+06 
6.721e+14 6.888e+14  104     -1        0  4.40e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
7.055e+14 7.091e+14  105     -1        0  4.43e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
