  i   j inwind            r        theta           v_x          v_y           v_z          rho          t_e          t_r
149  44      0 6.013398e+14 3.142857e+01  2.968902e+09 0.000000e+00  3.529937e+09 1.163188e-14 1.738551e+04 5.144217e+04
149  45      0 6.013398e+14 3.214286e+01  2.982648e+09 0.000000e+00  3.458435e+09 1.140480e-14 1.733440e+04 5.127418e+04
149  46      0 6.013398e+14 3.285714e+01  2.996193e+09 0.000000e+00  3.387279e+09 1.119108e-14 1.728852e+04 5.112341e+04
149  47      0 6.013398e+14 3.357143e+01  3.009450e+09 0.000000e+00  3.315135e+09 1.099401e-14 1.724358e+04 5.097578e+04
149  48      0 6.013398e+14 3.428571e+01  3.021929e+09 0.000000e+00  3.241227e+09 1.081272e-14 1.720200e+04 5.083923e+04
149  49      0 6.013398e+14 3.500000e+01  3.032882e+09 0.000000e+00  3.165138e+09 1.064853e-14 1.716293e+04 5.071095e+04
149  50      0 6.013398e+14 3.571429e+01  3.041533e+09 0.000000e+00  3.086491e+09 1.050332e-14 1.712508e+04 5.058669e+04
149  51      0 6.013398e+14 3.642857e+01  3.047087e+09 0.000000e+00  3.004950e+09 1.037918e-14 1.708723e+04 5.046246e+04
149  52      0 6.013398e+14 3.714286e+01  3.048729e+09 0.000000e+00  2.920214e+09 1.027909e-14 1.704753e+04 5.033223e+04
149  53      0 6.013398e+14 3.785714e+01  3.045723e+09 0.000000e+00  2.832079e+09 1.020456e-14 1.700338e+04 5.018740e+04
149  54      0 6.013398e+14 3.857143e+01  3.037779e+09 0.000000e+00  2.740642e+09 1.015767e-14 1.695680e+04 5.003466e+04
149  55      0 6.013398e+14 3.928571e+01  3.024829e+09 0.000000e+00  2.646137e+09 1.013474e-14 1.690675e+04 4.987059e+04
149  56      0 6.013398e+14 4.000000e+01  3.006815e+09 0.000000e+00  2.548799e+09 1.013526e-14 1.685243e+04 4.969259e+04
149  57      0 6.013398e+14 4.071429e+01  2.983690e+09 0.000000e+00  2.448867e+09 1.015937e-14 1.679319e+04 4.949856e+04
149  58      0 6.013398e+14 4.142857e+01  2.955411e+09 0.000000e+00  2.346578e+09 1.020875e-14 1.672858e+04 4.928700e+04
149  59      0 6.013398e+14 4.214286e+01  2.921955e+09 0.000000e+00  2.242173e+09 1.028508e-14 1.665758e+04 4.905462e+04
149  60      0 6.013398e+14 4.285714e+01  2.883508e+09 0.000000e+00  2.136072e+09 1.038594e-14 1.658198e+04 4.880731e+04
149  61      0 6.013398e+14 4.357143e+01  2.840732e+09 0.000000e+00  2.029151e+09 1.051561e-14 1.650154e+04 4.854429e+04
149  62      0 6.013398e+14 4.428571e+01  2.794440e+09 0.000000e+00  1.922332e+09 1.067467e-14 1.641715e+04 4.826854e+04
149  63      0 6.013398e+14 4.500000e+01  2.745489e+09 0.000000e+00  1.816493e+09 1.086517e-14 1.632992e+04 4.798367e+04
149  64      0 6.013398e+14 4.571429e+01  2.694775e+09 0.000000e+00  1.712473e+09 1.108975e-14 1.624096e+04 4.769330e+04
149  65      0 6.013398e+14 4.642857e+01  2.643234e+09 0.000000e+00  1.611062e+09 1.135171e-14 1.615152e+04 4.740156e+04
149  66      0 6.013398e+14 4.714286e+01  2.591841e+09 0.000000e+00  1.513006e+09 1.165697e-14 1.606430e+04 4.711725e+04
149  67      0 6.013398e+14 4.785714e+01  2.541561e+09 0.000000e+00  1.418966e+09 1.200497e-14 1.597845e+04 4.683753e+04
149  68      0 6.013398e+14 4.857143e+01  2.492812e+09 0.000000e+00  1.329180e+09 1.237754e-14 1.589261e+04 4.655803e+04
149  69      0 6.013398e+14 4.928571e+01  2.445485e+09 0.000000e+00  1.243535e+09 1.279293e-14 1.580825e+04 4.628352e+04
149  70      0 6.013398e+14 5.000000e+01  2.399414e+09 0.000000e+00  1.161887e+09 1.324772e-14 1.572425e+04 4.601036e+04
149  71      0 6.013398e+14 5.071429e+01  2.354433e+09 0.000000e+00  1.084103e+09 1.373864e-14 1.563998e+04 4.573645e+04
149  72      0 6.013398e+14 5.142857e+01  2.310367e+09 0.000000e+00  1.010059e+09 1.426189e-14 1.555488e+04 4.546001e+04
149  73      0 6.013398e+14 5.214286e+01  2.267038e+09 0.000000e+00  9.396476e+08 1.481290e-14 1.546839e+04 4.517925e+04
149  74      0 6.013398e+14 5.285714e+01  2.224264e+09 0.000000e+00  8.727697e+08 1.538023e-14 1.537973e+04 4.489163e+04
149  75      0 6.013398e+14 5.357143e+01  2.181861e+09 0.000000e+00  8.093399e+08 1.594419e-14 1.528807e+04 4.459445e+04
149  76      0 6.013398e+14 5.428571e+01  2.139600e+09 0.000000e+00  7.492512e+08 1.652990e-14 1.519508e+04 4.429316e+04
149  77      0 6.013398e+14 5.500000e+01  2.097422e+09 0.000000e+00  6.922717e+08 1.715989e-14 1.510054e+04 4.398708e+04
149  78      0 6.013398e+14 5.571429e+01  2.055240e+09 0.000000e+00  6.381029e+08 1.780942e-14 1.500350e+04 4.367308e+04
149  79      0 6.013398e+14 5.642857e+01  2.012951e+09 0.000000e+00  5.864557e+08 1.850120e-14 1.490547e+04 4.335617e+04
149  80      0 6.013398e+14 5.714286e+01  1.970435e+09 0.000000e+00  5.370486e+08 1.925306e-14 1.480733e+04 4.303908e+04
149  81      0 6.013398e+14 5.785714e+01  1.927561e+09 0.000000e+00  4.896078e+08 2.008415e-14 1.470977e+04 4.272413e+04
149  82      0 6.013398e+14 5.857143e+01  1.884183e+09 0.000000e+00  4.438683e+08 2.101679e-14 1.461351e+04 4.241358e+04
149  83      0 6.013398e+14 5.928571e+01  1.840143e+09 0.000000e+00  3.995735e+08 2.207823e-14 1.451923e+04 4.210968e+04
149  84      0 6.013398e+14 6.000000e+01  1.795269e+09 0.000000e+00  3.564763e+08 2.331726e-14 1.442793e+04 4.181555e+04
149  85      0 6.013398e+14 6.071429e+01  1.749375e+09 0.000000e+00  3.143411e+08 2.481654e-14 1.434078e+04 4.153499e+04
149  86      0 6.013398e+14 6.142857e+01  1.702416e+09 0.000000e+00  2.730464e+08 2.655019e-14 1.425681e+04 4.126486e+04
149  87      0 6.013398e+14 6.214286e+01  1.654636e+09 0.000000e+00  2.327170e+08 2.844387e-14 1.417486e+04 4.100139e+04
149  88      0 6.013398e+14 6.285714e+01  1.606379e+09 0.000000e+00  1.935265e+08 3.056448e-14 1.409560e+04 4.074675e+04
149  89      0 6.013398e+14 6.357143e+01  1.557994e+09 0.000000e+00  1.556320e+08 3.295332e-14 1.401926e+04 4.050161e+04
149  90      0 6.013398e+14 6.428571e+01  1.509840e+09 0.000000e+00  1.191736e+08 3.563021e-14 1.394566e+04 4.026544e+04
149  91      0 6.013398e+14 6.500000e+01  1.462281e+09 0.000000e+00  8.427437e+07 3.860399e-14 1.387454e+04 4.003733e+04
149  92      0 6.013398e+14 6.571429e+01  1.415689e+09 0.000000e+00  5.104023e+07 4.187914e-14 1.380561e+04 3.981638e+04
149  93      0 6.013398e+14 6.642857e+01  1.370442e+09 0.000000e+00  1.955944e+07 4.545404e-14 1.373861e+04 3.960172e+04
149  94      0 6.013398e+14 6.714286e+01  1.326923e+09 0.000000e+00 -1.009737e+07 4.928810e-14 1.367300e+04 3.939165e+04
149  95      0 6.013398e+14 6.785714e+01  1.285519e+09 0.000000e+00 -3.787744e+07 5.321059e-14 1.360740e+04 3.918173e+04
149  96      0 6.013398e+14 6.857143e+01  1.246635e+09 0.000000e+00 -6.375329e+07 5.721480e-14 1.353962e+04 3.896492e+04
149  97      0 6.013398e+14 6.928571e+01  1.210452e+09 0.000000e+00 -8.777286e+07 6.149626e-14 1.347320e+04 3.875259e+04
149  98      0 6.013398e+14 7.000000e+01  1.176720e+09 0.000000e+00 -1.100485e+08 6.601497e-14 1.341134e+04 3.855496e+04
149  99      0 6.013398e+14 7.071429e+01  1.145183e+09 0.000000e+00 -1.307032e+08 7.066469e-14 1.335264e+04 3.836748e+04
149 100      0 6.013398e+14 7.142857e+01  1.115584e+09 0.000000e+00 -1.498460e+08 7.549085e-14 1.329690e+04 3.818959e+04
149 101      0 6.013398e+14 7.214286e+01  1.087661e+09 0.000000e+00 -1.675716e+08 8.052460e-14 1.324440e+04 3.802208e+04
149 102      0 6.013398e+14 7.285714e+01  1.061149e+09 0.000000e+00 -1.839608e+08 8.578750e-14 1.319569e+04 3.786673e+04
149 103      0 6.013398e+14 7.357143e+01  1.035782e+09 0.000000e+00 -1.990798e+08 9.130602e-14 1.315132e+04 3.772528e+04
149 104      0 6.013398e+14 7.428571e+01  1.011291e+09 0.000000e+00 -2.129805e+08 9.711215e-14 1.311184e+04 3.759948e+04
149 105      0 6.013398e+14 7.500000e+01  9.874067e+08 0.000000e+00 -2.257007e+08 1.032440e-13 1.307781e+04 3.749107e+04
149 106      0 6.013398e+14 7.571429e+01  9.638582e+08 0.000000e+00 -2.372635e+08 1.097154e-13 1.305100e+04 3.740568e+04
149 107      0 6.013398e+14 7.642857e+01  9.403746e+08 0.000000e+00 -2.476778e+08 1.165227e-13 1.303361e+04 3.735031e+04
149 108      0 6.013398e+14 7.714286e+01  9.167081e+08 0.000000e+00 -2.569468e+08 1.235130e-13 1.302172e+04 3.731246e+04
149 109      0 6.013398e+14 7.785714e+01  8.928081e+08 0.000000e+00 -2.648985e+08 1.307000e-13 1.301056e+04 3.727693e+04
149 110      0 6.013398e+14 7.857143e+01  8.687982e+08 0.000000e+00 -2.712535e+08 1.384192e-13 1.300399e+04 3.725601e+04
149 111      0 6.013398e+14 7.928571e+01  8.448210e+08 0.000000e+00 -2.757473e+08 1.467518e-13 1.300416e+04 3.725656e+04
149 112      0 6.013398e+14 8.000000e+01  8.210320e+08 0.000000e+00 -2.781207e+08 1.554891e-13 1.300951e+04 3.727358e+04
149 113      0 6.013398e+14 8.071429e+01  7.975998e+08 0.000000e+00 -2.781213e+08 1.644931e-13 1.301897e+04 3.730370e+04
149 114      0 6.013398e+14 8.142857e+01  7.747057e+08 0.000000e+00 -2.755032e+08 1.736611e-13 1.303174e+04 3.734435e+04
149 115      0 6.013398e+14 8.214286e+01  7.525435e+08 0.000000e+00 -2.700274e+08 1.828689e-13 1.304700e+04 3.739295e+04
149 116      0 6.013398e+14 8.285714e+01  7.313194e+08 0.000000e+00 -2.614627e+08 1.919710e-13 1.306396e+04 3.744694e+04
149 117      0 6.013398e+14 8.357143e+01  7.112518e+08 0.000000e+00 -2.495855e+08 2.008008e-13 1.308178e+04 3.750372e+04
149 118      0 6.013398e+14 8.428571e+01  6.925709e+08 0.000000e+00 -2.341806e+08 2.092002e-13 1.309974e+04 3.756092e+04
149 119      0 6.013398e+14 8.500000e+01  6.755187e+08 0.000000e+00 -2.150415e+08 2.170498e-13 1.311719e+04 3.761654e+04
149 120      0 6.013398e+14 8.571429e+01  6.603430e+08 0.000000e+00 -1.919848e+08 2.239786e-13 1.313378e+04 3.766938e+04
149 121      0 6.013398e+14 8.642857e+01  6.472608e+08 0.000000e+00 -1.651122e+08 2.296787e-13 1.315043e+04 3.772245e+04
149 122      0 6.013398e+14 8.714286e+01  6.364555e+08 0.000000e+00 -1.349921e+08 2.345383e-13 1.316746e+04 3.777672e+04
149 123      0 6.013398e+14 8.785714e+01  6.280578e+08 0.000000e+00 -1.022731e+08 2.387769e-13 1.318255e+04 3.782485e+04
149 124      0 6.013398e+14 8.857143e+01  6.221676e+08 0.000000e+00 -6.760746e+07 2.420644e-13 1.319539e+04 3.786578e+04
149 125      0 6.013398e+14 8.928571e+01  6.188545e+08 0.000000e+00 -3.164961e+07 2.440284e-13 1.320577e+04 3.789887e+04
149 126     -1 6.013398e+14 9.000000e+01  6.181576e+08 0.000000e+00  4.944326e+06 0.000000e+00 0.000000e+00 0.000000e+00
149 127     -1 6.013398e+14 9.000000e+01  6.181576e+08 0.000000e+00  4.944326e+06 0.000000e+00 0.000000e+00 0.000000e+00
150   0     -1 6.149057e+14 0.000000e+00 -4.409557e+09 0.000000e+00  9.143910e+09 0.000000e+00 0.000000e+00 0.000000e+00
150   1     -1 6.149057e+14 7.142857e-01 -3.308493e+08 0.000000e+00  1.126282e+10 0.000000e+00 0.000000e+00 0.000000e+00
150   2     -1 6.149057e+14 1.428571e+00  1.920594e+08 0.000000e+00  1.433135e+10 0.000000e+00 0.000000e+00 0.000000e+00
150   3     -1 6.149057e+14 2.142857e+00  6.875000e+08 0.000000e+00  1.800112e+10 0.000000e+00 0.000000e+00 0.000000e+00
150   4     -1 6.149057e+14 2.857143e+00  1.267198e+09 0.000000e+00  2.081102e+10 0.000000e+00 0.000000e+00 0.000000e+00
150   5     -1 6.149057e+14 3.571429e+00  1.695290e+09 0.000000e+00  2.228430e+10 0.000000e+00 0.000000e+00 0.000000e+00
150   6     -1 6.149057e+14 4.285714e+00  2.230349e+09 0.000000e+00  2.269938e+10 0.000000e+00 0.000000e+00 0.000000e+00
150   7      0 6.149057e+14 5.000000e+00  2.569057e+09 0.000000e+00  2.269062e+10 4.449391e-15 2.544009e+04 7.852730e+04
150   8      0 6.149057e+14 5.714286e+00  2.994011e+09 0.000000e+00  2.239539e+10 4.730184e-15 2.506466e+04 7.724076e+04
150   9      0 6.149057e+14 6.428571e+00  3.284013e+09 0.000000e+00  2.165976e+10 5.388533e-15 2.459335e+04 7.562864e+04
150  10      0 6.149057e+14 7.142857e+00  3.440119e+09 0.000000e+00  2.052327e+10 6.135659e-15 2.387473e+04 7.317725e+04
150  11      0 6.149057e+14 7.857143e+00  3.628964e+09 0.000000e+00  1.922191e+10 6.811991e-15 2.315906e+04 7.074404e+04
150  12      0 6.149057e+14 8.571429e+00  3.663384e+09 0.000000e+00  1.786956e+10 7.400623e-15 2.261559e+04 6.890187e+04
150  13      0 6.149057e+14 9.285714e+00  3.655545e+09 0.000000e+00  1.652162e+10 7.916323e-15 2.209080e+04 6.712768e+04
150  14      0 6.149057e+14 1.000000e+01  3.663348e+09 0.000000e+00  1.517138e+10 8.373109e-15 2.167046e+04 6.570997e+04
150  15      0 6.149057e+14 1.071429e+01  3.563132e+09 0.000000e+00  1.381488e+10 8.788141e-15 2.132197e+04 6.453689e+04
150  16      0 6.149057e+14 1.142857e+01  3.392893e+09 0.000000e+00  1.252867e+10 9.112398e-15 2.100639e+04 6.347646e+04
150  17      0 6.149057e+14 1.214286e+01  3.299533e+09 0.000000e+00  1.143251e+10 9.411120e-15 2.075670e+04 6.263868e+04
150  18      0 6.149057e+14 1.285714e+01  3.260855e+09 0.000000e+00  1.051752e+10 9.770404e-15 2.060578e+04 6.213285e+04
150  19      0 6.149057e+14 1.357143e+01  3.184654e+09 0.000000e+00  9.690129e+09 1.023088e-14 2.042273e+04 6.151985e+04
150  20      0 6.149057e+14 1.428571e+01  3.082591e+09 0.000000e+00  8.943639e+09 1.070914e-14 2.021857e+04 6.083692e+04
150  21      0 6.149057e+14 1.500000e+01  3.013359e+09 0.000000e+00  8.308334e+09 1.110914e-14 1.997261e+04 6.001515e+04
150  22      0 6.149057e+14 1.571429e+01  2.974565e+09 0.000000e+00  7.751814e+09 1.146461e-14 1.978389e+04 5.938541e+04
150  23      0 6.149057e+14 1.642857e+01  2.953178e+09 0.000000e+00  7.268854e+09 1.182799e-14 1.966285e+04 5.898182e+04
150  24      0 6.149057e+14 1.714286e+01  2.919889e+09 0.000000e+00  6.835828e+09 1.218314e-14 1.953096e+04 5.854242e+04
150  25      0 6.149057e+14 1.785714e+01  2.882008e+09 0.000000e+00  6.450460e+09 1.251962e-14 1.938120e+04 5.804387e+04
150  26      0 6.149057e+14 1.857143e+01  2.851581e+09 0.000000e+00  6.112421e+09 1.278974e-14 1.920146e+04 5.744608e+04
150  27      0 6.149057e+14 1.928571e+01  2.834770e+09 0.000000e+00  5.814394e+09 1.299470e-14 1.899981e+04 5.677613e+04
150  28      0 6.149057e+14 2.000000e+01  2.833509e+09 0.000000e+00  5.563496e+09 1.313918e-14 1.878765e+04 5.607215e+04
150  29      0 6.149057e+14 2.071429e+01  2.838544e+09 0.000000e+00  5.343714e+09 1.323462e-14 1.857700e+04 5.537403e+04
150  30      0 6.149057e+14 2.142857e+01  2.837115e+09 0.000000e+00  5.133107e+09 1.328176e-14 1.838736e+04 5.474630e+04
150  31      0 6.149057e+14 2.214286e+01  2.838796e+09 0.000000e+00  4.947296e+09 1.328993e-14 1.822116e+04 5.419678e+04
150  32      0 6.149057e+14 2.285714e+01  2.843726e+09 0.000000e+00  4.785030e+09 1.325175e-14 1.808138e+04 5.373501e+04
150  33      0 6.149057e+14 2.357143e+01  2.851749e+09 0.000000e+00  4.643496e+09 1.316758e-14 1.797561e+04 5.338585e+04
150  34      0 6.149057e+14 2.428571e+01  2.851914e+09 0.000000e+00  4.498891e+09 1.304170e-14 1.788072e+04 5.307284e+04
150  35      0 6.149057e+14 2.500000e+01  2.855301e+09 0.000000e+00  4.369599e+09 1.287405e-14 1.779986e+04 5.280622e+04
150  36      0 6.149057e+14 2.571429e+01  2.863075e+09 0.000000e+00  4.254446e+09 1.267809e-14 1.772480e+04 5.255887e+04
150  37      0 6.149057e+14 2.642857e+01  2.875681e+09 0.000000e+00  4.150557e+09 1.245509e-14 1.765210e+04 5.231940e+04
150  38      0 6.149057e+14 2.714286e+01  2.882304e+09 0.000000e+00  4.041490e+09 1.222503e-14 1.758258e+04 5.209048e+04
150  39      0 6.149057e+14 2.785714e+01  2.893377e+09 0.000000e+00  3.940776e+09 1.198571e-14 1.752080e+04 5.188716e+04
150  40      0 6.149057e+14 2.857143e+01  2.908036e+09 0.000000e+00  3.848881e+09 1.174191e-14 1.746230e+04 5.169470e+04
150  41      0 6.149057e+14 2.928571e+01  2.926168e+09 0.000000e+00  3.766671e+09 1.150134e-14 1.740253e+04 5.149814e+04
150  42      0 6.149057e+14 3.000000e+01  2.940295e+09 0.000000e+00  3.684222e+09 1.126690e-14 1.734277e+04 5.130168e+04
150  43      0 6.149057e+14 3.071429e+01  2.950122e+09 0.000000e+00  3.600163e+09 1.104098e-14 1.728366e+04 5.110744e+04
150  44      0 6.149057e+14 3.142857e+01  2.963711e+09 0.000000e+00  3.525009e+09 1.081816e-14 1.722819e+04 5.092523e+04
150  45      0 6.149057e+14 3.214286e+01  2.978536e+09 0.000000e+00  3.453688e+09 1.060516e-14 1.717786e+04 5.075993e+04
150  46      0 6.149057e+14 3.285714e+01  2.996751e+09 0.000000e+00  3.385580e+09 1.040575e-14 1.713237e+04 5.061063e+04
150  47      0 6.149057e+14 3.357143e+01  3.011698e+09 0.000000e+00  3.312661e+09 1.022000e-14 1.708761e+04 5.046373e+04
150  48      0 6.149057e+14 3.428571e+01  3.019978e+09 0.000000e+00  3.231932e+09 1.005439e-14 1.704098e+04 5.031073e+04
150  49      0 6.149057e+14 3.500000e+01  3.030409e+09 0.000000e+00  3.153226e+09 9.905390e-15 1.699546e+04 5.016145e+04
150  50      0 6.149057e+14 3.571429e+01  3.042130e+09 0.000000e+00  3.075693e+09 9.771589e-15 1.695287e+04 5.002179e+04
150  51      0 6.149057e+14 3.642857e+01  3.052462e+09 0.000000e+00  2.996804e+09 9.659651e-15 1.691042e+04 4.988264e+04
150  52      0 6.149057e+14 3.714286e+01  3.063069e+09 0.000000e+00  2.918561e+09 9.569094e-15 1.686518e+04 4.973439e+04
150  53      0 6.149057e+14 3.785714e+01  3.068810e+09 0.000000e+00  2.834376e+09 9.499696e-15 1.681581e+04 4.957262e+04
150  54      0 6.149057e+14 3.857143e+01  3.064744e+09 0.000000e+00  2.741905e+09 9.455904e-15 1.676171e+04 4.939544e+04
150  55      0 6.149057e+14 3.928571e+01  3.053704e+09 0.000000e+00  2.645826e+09 9.439531e-15 1.670351e+04 4.920493e+04
150  56      0 6.149057e+14 4.000000e+01  3.038283e+09 0.000000e+00  2.548411e+09 9.449531e-15 1.664305e+04 4.900708e+04
150  57      0 6.149057e+14 4.071429e+01  3.017995e+09 0.000000e+00  2.448785e+09 9.484217e-15 1.657872e+04 4.879663e+04
150  58      0 6.149057e+14 4.142857e+01  2.993725e+09 0.000000e+00  2.348403e+09 9.545114e-15 1.650946e+04 4.857021e+04
150  59      0 6.149057e+14 4.214286e+01  2.965849e+09 0.000000e+00  2.248196e+09 9.631687e-15 1.643364e+04 4.832242e+04
150  60      0 6.149057e+14 4.285714e+01  2.932022e+09 0.000000e+00  2.145697e+09 9.744425e-15 1.635302e+04 4.805908e+04
150  61      0 6.149057e+14 4.357143e+01  2.893539e+09 0.000000e+00  2.041680e+09 9.882300e-15 1.627006e+04 4.778826e+04
150  62      0 6.149057e+14 4.428571e+01  2.848417e+09 0.000000e+00  1.934918e+09 1.004571e-14 1.618465e+04 4.750962e+04
150  63      0 6.149057e+14 4.500000e+01  2.797402e+09 0.000000e+00  1.826632e+09 1.024102e-14 1.609530e+04 4.721828e+04
150  64      0 6.149057e+14 4.571429e+01  2.743156e+09 0.000000e+00  1.719108e+09 1.047027e-14 1.600369e+04 4.691976e+04
150  65      0 6.149057e+14 4.642857e+01  2.687484e+09 0.000000e+00  1.614039e+09 1.073738e-14 1.591346e+04 4.662591e+04
150  66      0 6.149057e+14 4.714286e+01  2.631701e+09 0.000000e+00  1.512833e+09 1.104800e-14 1.582597e+04 4.634116e+04
150  67      0 6.149057e+14 4.785714e+01  2.576368e+09 0.000000e+00  1.415906e+09 1.140130e-14 1.573915e+04 4.605879e+04
150  68      0 6.149057e+14 4.857143e+01  2.521665e+09 0.000000e+00  1.323176e+09 1.178655e-14 1.565206e+04 4.577569e+04
150  69      0 6.149057e+14 4.928571e+01  2.470422e+09 0.000000e+00  1.236634e+09 1.218665e-14 1.556364e+04 4.548846e+04
150  70      0 6.149057e+14 5.000000e+01  2.421885e+09 0.000000e+00  1.154718e+09 1.259928e-14 1.547403e+04 4.519756e+04
150  71      0 6.149057e+14 5.071429e+01  2.374836e+09 0.000000e+00  1.076323e+09 1.305189e-14 1.538578e+04 4.491125e+04
150  72      0 6.149057e+14 5.142857e+01  2.329014e+09 0.000000e+00  1.001578e+09 1.354514e-14 1.529833e+04 4.462770e+04
150  73      0 6.149057e+14 5.214286e+01  2.284085e+09 0.000000e+00  9.304479e+08 1.405996e-14 1.520961e+04 4.434022e+04
150  74      0 6.149057e+14 5.285714e+01  2.239485e+09 0.000000e+00  8.625595e+08 1.457699e-14 1.511823e+04 4.404432e+04
150  75      0 6.149057e+14 5.357143e+01  2.194734e+09 0.000000e+00  7.977124e+08 1.508565e-14 1.502421e+04 4.374009e+04
150  76      0 6.149057e+14 5.428571e+01  2.151126e+09 0.000000e+00  7.377488e+08 1.560028e-14 1.492864e+04 4.343105e+04
150  77      0 6.149057e+14 5.500000e+01  2.108492e+09 0.000000e+00  6.819041e+08 1.614769e-14 1.483247e+04 4.312028e+04
150  78      0 6.149057e+14 5.571429e+01  2.065502e+09 0.000000e+00  6.282372e+08 1.676686e-14 1.473672e+04 4.281112e+04
150  79      0 6.149057e+14 5.642857e+01  2.023976e+09 0.000000e+00  5.770442e+08 1.747879e-14 1.464177e+04 4.250472e+04
150  80      0 6.149057e+14 5.714286e+01  1.984502e+09 0.000000e+00  5.283850e+08 1.823852e-14 1.454514e+04 4.219317e+04
150  81      0 6.149057e+14 5.785714e+01  1.945985e+09 0.000000e+00  4.819081e+08 1.903612e-14 1.444665e+04 4.187583e+04
150  82      0 6.149057e+14 5.857143e+01  1.907439e+09 0.000000e+00  4.372816e+08 1.990647e-14 1.434798e+04 4.155816e+04
150  83      0 6.149057e+14 5.928571e+01  1.868517e+09 0.000000e+00  3.938573e+08 2.090980e-14 1.425125e+04 4.124700e+04
150  84      0 6.149057e+14 6.000000e+01  1.829047e+09 0.000000e+00  3.508098e+08 2.209640e-14 1.415755e+04 4.094575e+04
150  85      0 6.149057e+14 6.071429e+01  1.788326e+09 0.000000e+00  3.074231e+08 2.354900e-14 1.406790e+04 4.065778e+04
150  86      0 6.149057e+14 6.142857e+01  1.743997e+09 0.000000e+00  2.640014e+08 2.527636e-14 1.398167e+04 4.038096e+04
150  87      0 6.149057e+14 6.214286e+01  1.696930e+09 0.000000e+00  2.215372e+08 2.724301e-14 1.389766e+04 4.011147e+04
150  88      0 6.149057e+14 6.285714e+01  1.647958e+09 0.000000e+00  1.814019e+08 2.936776e-14 1.381459e+04 3.984517e+04
150  89      0 6.149057e+14 6.357143e+01  1.598660e+09 0.000000e+00  1.432707e+08 3.162532e-14 1.373229e+04 3.958150e+04
150  90      0 6.149057e+14 6.428571e+01  1.551045e+09 0.000000e+00  1.063936e+08 3.403757e-14 1.365121e+04 3.932191e+04
150  91      0 6.149057e+14 6.500000e+01  1.504743e+09 0.000000e+00  7.084322e+07 3.669139e-14 1.357228e+04 3.906938e+04
150  92      0 6.149057e+14 6.571429e+01  1.459389e+09 0.000000e+00  3.671439e+07 3.960788e-14 1.349551e+04 3.882390e+04
150  93      0 6.149057e+14 6.642857e+01  1.415187e+09 0.000000e+00  4.168707e+06 4.273842e-14 1.342021e+04 3.858328e+04
150  94      0 6.149057e+14 6.714286e+01  1.373364e+09 0.000000e+00 -2.653070e+07 4.595388e-14 1.334516e+04 3.834363e+04
150  95      0 6.149057e+14 6.785714e+01  1.335268e+09 0.000000e+00 -5.516604e+07 4.912634e-14 1.326931e+04 3.810155e+04
150  96      0 6.149057e+14 6.857143e+01  1.300896e+09 0.000000e+00 -8.157146e+07 5.233851e-14 1.319083e+04 3.785124e+04
150  97      0 6.149057e+14 6.928571e+01  1.266274e+09 0.000000e+00 -1.056753e+08 5.563242e-14 1.311086e+04 3.759634e+04
150  98      0 6.149057e+14 7.000000e+01  1.231053e+09 0.000000e+00 -1.276049e+08 5.899682e-14 1.303145e+04 3.734341e+04
150  99      0 6.149057e+14 7.071429e+01  1.194150e+09 0.000000e+00 -1.475249e+08 6.247071e-14 1.295611e+04 3.710360e+04
150 100      0 6.149057e+14 7.142857e+01  1.156804e+09 0.000000e+00 -1.655707e+08 6.611917e-14 1.288634e+04 3.688166e+04
150 101      0 6.149057e+14 7.214286e+01  1.123597e+09 0.000000e+00 -1.822261e+08 6.999264e-14 1.282275e+04 3.667950e+04
150 102      0 6.149057e+14 7.285714e+01  1.093848e+09 0.000000e+00 -1.976005e+08 7.392499e-14 1.276362e+04 3.649161e+04
150 103      0 6.149057e+14 7.357143e+01  1.066582e+09 0.000000e+00 -2.117325e+08 7.788557e-14 1.270858e+04 3.631681e+04
150 104      0 6.149057e+14 7.428571e+01  1.040922e+09 0.000000e+00 -2.246272e+08 8.190675e-14 1.265798e+04 3.615618e+04
150 105      0 6.149057e+14 7.500000e+01  1.016639e+09 0.000000e+00 -2.363774e+08 8.601755e-14 1.261390e+04 3.601631e+04
150 106      0 6.149057e+14 7.571429e+01  9.937833e+08 0.000000e+00 -2.471279e+08 9.021712e-14 1.257830e+04 3.590339e+04
150 107      0 6.149057e+14 7.642857e+01  9.723972e+08 0.000000e+00 -2.570256e+08 9.449160e-14 1.255225e+04 3.582078e+04
150 108      0 6.149057e+14 7.714286e+01  9.513558e+08 0.000000e+00 -2.658512e+08 9.876587e-14 1.253159e+04 3.575529e+04
150 109      0 6.149057e+14 7.785714e+01  9.287050e+08 0.000000e+00 -2.728204e+08 1.030242e-13 1.251496e+04 3.570256e+04
150 110      0 6.149057e+14 7.857143e+01  9.049411e+08 0.000000e+00 -2.774455e+08 1.072710e-13 1.250195e+04 3.566133e+04
150 111      0 6.149057e+14 7.928571e+01  8.801729e+08 0.000000e+00 -2.788246e+08 1.115338e-13 1.249115e+04 3.562710e+04
150 112      0 6.149057e+14 8.000000e+01  8.547077e+08 0.000000e+00 -2.772818e+08 1.158066e-13 1.248107e+04 3.559515e+04
150 113      0 6.149057e+14 8.071429e+01  8.301846e+08 0.000000e+00 -2.746424e+08 1.200760e-13 1.247053e+04 3.556175e+04
