        r    i inwind converge       v_x       v_y       v_z       vol       rho        ne       t_e       t_r         w  ave_freq     j_bar   lum_tot  heat_tot heat_comp heat_lines   heat_ff heat_photo heat_auger  cool_tot cool_comp lum_lines   cool_dr    lum_ff   cool_rr cool_adiab heat_shock heat_lines_macro heat_photo_macro 
4.342e+14   59      0        0  3.60e+08  0.00e+00  0.00e+00  5.38e+43  7.41e-13  3.79e+11  1.05e+05  7.54e+04  3.16e+00  6.02e+15  1.85e+15  1.06e+44  1.28e+44  1.53e+43  1.00e+44  5.74e+42  5.23e+42  0.00e+00  1.28e+44  2.24e+43  9.36e+43  0.00e+00  5.61e+42  6.59e+42  3.76e+39  0.00e+00  1.22e+40  4.68e+42 
4.558e+14   60      0        0  4.63e+08  0.00e+00  0.00e+00  6.22e+43  7.22e-13  3.69e+11  1.01e+05  7.34e+04  2.66e+00  5.86e+15  1.39e+15  7.27e+43  9.03e+43  1.27e+43  6.54e+43  5.37e+42  5.73e+42  0.00e+00  9.12e+43  1.82e+43  5.95e+43  0.00e+00  5.98e+42  7.24e+42  2.49e+39  0.00e+00  1.40e+40  5.17e+42 
4.784e+14   61      0        0  5.08e+08  0.00e+00  0.00e+00  7.19e+43  6.90e-13  3.53e+11  8.77e+04  7.15e+04  2.11e+00  5.71e+15  9.98e+14  1.00e+44  1.14e+44  9.80e+42  9.22e+43  5.16e+42  6.43e+42  0.00e+00  1.13e+44  1.25e+43  8.70e+43  0.00e+00  5.82e+42  7.65e+42  3.79e+39  0.00e+00  1.88e+40  5.94e+42 
5.022e+14   62      0        0  6.07e+08  0.00e+00  0.00e+00  8.32e+43  5.88e-13  3.01e+11  7.88e+04  6.99e+04  1.55e+00  5.58e+15  6.70e+14  8.03e+43  8.84e+43  6.33e+42  7.26e+43  3.49e+42  5.62e+42  0.00e+00  8.80e+43  7.45e+42  6.92e+43  0.00e+00  4.58e+42  6.46e+42  2.93e+39  0.00e+00  1.91e+40  5.34e+42 
5.272e+14   63      0        0  6.84e+08  0.00e+00  0.00e+00  9.63e+43  4.42e-13  2.26e+11  6.93e+04  6.87e+04  1.04e+00  5.48e+15  4.19e+14  5.28e+43  5.74e+43  3.38e+42  4.78e+43  1.78e+42  4.27e+42  0.00e+00  5.66e+43  3.56e+42  4.58e+43  0.00e+00  2.76e+42  4.23e+42  1.53e+39  0.00e+00  1.41e+40  4.04e+42 
5.535e+14   64      0        0  7.17e+08  0.00e+00  0.00e+00  1.11e+44  2.94e-13  1.50e+11  5.97e+04  6.76e+04  6.41e-01  5.40e+15  2.42e+14  4.81e+43  4.82e+43  1.48e+42  4.36e+43  6.40e+41  2.47e+42  0.00e+00  4.96e+43  1.37e+42  4.47e+43  0.00e+00  1.29e+42  2.12e+42  1.96e+39  0.00e+00  8.30e+39  2.36e+42 
5.810e+14   65      0        0  8.46e+08  0.00e+00  0.00e+00  1.29e+44  1.68e-13  8.57e+10  5.30e+04  6.70e+04  3.68e-01  5.35e+15  1.33e+14  2.29e+43  2.35e+43  5.33e+41  2.17e+43  1.58e+41  1.06e+42  0.00e+00  2.33e+43  4.40e+41  2.16e+43  0.00e+00  4.49e+41  7.80e+41  8.24e+38  0.00e+00  1.99e+39  9.94e+41 
6.099e+14   66      0        0  9.14e+08  0.00e+00  0.00e+00  1.49e+44  9.56e-14  4.88e+10  4.67e+04  6.66e+04  2.02e-01  5.32e+15  7.18e+13  1.46e+43  9.60e+42  1.88e+41  8.95e+42  3.68e+40  4.28e+41  0.00e+00  1.48e+43  1.38e+41  1.42e+43  0.00e+00  1.55e+41  2.82e+41  4.74e+38  0.00e+00  5.90e+38  4.14e+41 
6.402e+14   67      0        0  9.82e+08  0.00e+00  0.00e+00  1.72e+44  5.43e-14  2.77e+10  3.97e+04  6.63e+04  1.02e-01  5.30e+15  3.57e+13  3.80e+42  2.55e+42  6.11e+40  2.32e+42  7.64e+39  1.68e+41  0.00e+00  3.84e+42  3.82e+40  3.64e+42  0.00e+00  5.20e+40  1.02e+41  3.63e+38  0.00e+00  1.86e+38  1.66e+41 
6.721e+14   68     -1        0  1.11e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
7.055e+14   69     -1        0  1.21e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
