 i  j inwind            r        theta           v_x          v_y           v_z          rho          t_e        t_rad
19 24      0 1.477448e+14 7.200000e+01 -1.936007e+08 0.000000e+00 -1.113473e+08 9.465822e-13 9.133045e+04 1.014783e+05
19 25      0 1.477448e+14 7.500000e+01 -5.876241e+08 0.000000e+00 -2.744187e+08 1.537304e-12 9.639774e+04 1.071086e+05
19 26      0 1.477448e+14 7.800000e+01 -6.928322e+08 0.000000e+00 -2.983095e+08 2.163560e-12 1.031982e+05 1.146646e+05
19 27      0 1.477448e+14 8.100000e+01 -7.396348e+08 0.000000e+00 -2.784434e+08 2.797468e-12 1.109795e+05 1.233105e+05
19 28      0 1.477448e+14 8.400000e+01 -7.876042e+08 0.000000e+00 -2.345993e+08 3.600882e-12 1.178440e+05 1.309378e+05
19 29      0 1.477448e+14 8.700000e+01 -8.197315e+08 0.000000e+00 -1.384610e+08 4.254161e-12 1.219354e+05 1.354837e+05
19 30     -1 1.477448e+14 9.000000e+01 -8.282642e+08 0.000000e+00  5.080916e+07 0.000000e+00 0.000000e+00 0.000000e+00
19 31     -1 1.477448e+14 9.000000e+01 -8.282642e+08 0.000000e+00  5.080916e+07 0.000000e+00 0.000000e+00 0.000000e+00
20  0     -1 1.585655e+14 0.000000e+00 -1.538373e+09 0.000000e+00  8.695960e+09 0.000000e+00 0.000000e+00 0.000000e+00
20  1     -1 1.585655e+14 3.000000e+00  1.267602e+09 0.000000e+00  1.534813e+10 0.000000e+00 0.000000e+00 0.000000e+00
20  2      0 1.585655e+14 6.000000e+00  1.899820e+09 0.000000e+00  2.033406e+10 2.112109e-14 1.235539e+05 1.372821e+05
20  3      0 1.585655e+14 9.000000e+00  3.040852e+09 0.000000e+00  2.101008e+10 3.817701e-14 1.164856e+05 1.294284e+05
20  4      0 1.585655e+14 1.200000e+01  3.928169e+09 0.000000e+00  1.952603e+10 5.661903e-14 1.086589e+05 1.207322e+05
20  5      0 1.585655e+14 1.500000e+01  4.314218e+09 0.000000e+00  1.661327e+10 7.214269e-14 9.947289e+04 1.105254e+05
20  6      0 1.585655e+14 1.800000e+01  4.307042e+09 0.000000e+00  1.332971e+10 8.665759e-14 9.236293e+04 1.026255e+05
20  7      0 1.585655e+14 2.100000e+01  4.014234e+09 0.000000e+00  1.016537e+10 9.756952e-14 8.768040e+04 9.742267e+04
20  8      0 1.585655e+14 2.400000e+01  3.540043e+09 0.000000e+00  7.563358e+09 1.050460e-13 8.490295e+04 9.433662e+04
20  9      0 1.585655e+14 2.700000e+01  3.153172e+09 0.000000e+00  5.850722e+09 1.107793e-13 8.347598e+04 9.275109e+04
20 10      0 1.585655e+14 3.000000e+01  2.945380e+09 0.000000e+00  4.791720e+09 1.179609e-13 8.233165e+04 9.147961e+04
20 11      0 1.585655e+14 3.300000e+01  2.808828e+09 0.000000e+00  4.066269e+09 1.238080e-13 8.124172e+04 9.026858e+04
20 12      0 1.585655e+14 3.600000e+01  2.723302e+09 0.000000e+00  3.528670e+09 1.287794e-13 8.052115e+04 8.946795e+04
20 13      0 1.585655e+14 3.900000e+01  2.647536e+09 0.000000e+00  3.099607e+09 1.297185e-13 8.012858e+04 8.903176e+04
20 14      0 1.585655e+14 4.200000e+01  2.572802e+09 0.000000e+00  2.737200e+09 1.275216e-13 7.981214e+04 8.868016e+04
20 15      0 1.585655e+14 4.500000e+01  2.462556e+09 0.000000e+00  2.408110e+09 1.232559e-13 7.964803e+04 8.849781e+04
20 16      0 1.585655e+14 4.800000e+01  2.341334e+09 0.000000e+00  2.101807e+09 1.218181e-13 7.979074e+04 8.865638e+04
20 17      0 1.585655e+14 5.100000e+01  2.214420e+09 0.000000e+00  1.839732e+09 1.267176e-13 8.011713e+04 8.901903e+04
20 18      0 1.585655e+14 5.400000e+01  2.090950e+09 0.000000e+00  1.600013e+09 1.379590e-13 8.045216e+04 8.939129e+04
20 19      0 1.585655e+14 5.700000e+01  1.929639e+09 0.000000e+00  1.347394e+09 1.601325e-13 8.072414e+04 8.969349e+04
20 20      0 1.585655e+14 6.000000e+01  1.683202e+09 0.000000e+00  1.074626e+09 2.020474e-13 8.107426e+04 9.008251e+04
20 21      0 1.585655e+14 6.300000e+01  1.359788e+09 0.000000e+00  7.924722e+08 2.570083e-13 8.171337e+04 9.079263e+04
20 22      0 1.585655e+14 6.600000e+01  9.039317e+08 0.000000e+00  4.695357e+08 3.214555e-13 8.287694e+04 9.208549e+04
20 23      0 1.585655e+14 6.900000e+01  3.233988e+08 0.000000e+00  1.284952e+08 4.914518e-13 8.479829e+04 9.422032e+04
20 24      0 1.585655e+14 7.200000e+01 -2.440563e+08 0.000000e+00 -1.470083e+08 8.740205e-13 8.788437e+04 9.764930e+04
20 25      0 1.585655e+14 7.500000e+01 -5.744388e+08 0.000000e+00 -2.756038e+08 1.408360e-12 9.254863e+04 1.028318e+05
20 26      0 1.585655e+14 7.800000e+01 -6.562527e+08 0.000000e+00 -2.875447e+08 1.962364e-12 9.891557e+04 1.099062e+05
20 27      0 1.585655e+14 8.100000e+01 -7.004517e+08 0.000000e+00 -2.662843e+08 2.533844e-12 1.060190e+05 1.177989e+05
20 28      0 1.585655e+14 8.400000e+01 -7.417583e+08 0.000000e+00 -2.247143e+08 3.271925e-12 1.124036e+05 1.248929e+05
20 29      0 1.585655e+14 8.700000e+01 -7.677117e+08 0.000000e+00 -1.350786e+08 3.835971e-12 1.161333e+05 1.290370e+05
20 30     -1 1.585655e+14 9.000000e+01 -7.741656e+08 0.000000e+00  4.712686e+07 0.000000e+00 0.000000e+00 0.000000e+00
20 31     -1 1.585655e+14 9.000000e+01 -7.741656e+08 0.000000e+00  4.712686e+07 0.000000e+00 0.000000e+00 0.000000e+00
21  0     -1 1.701786e+14 0.000000e+00 -1.649890e+09 0.000000e+00  8.860396e+09 0.000000e+00 0.000000e+00 0.000000e+00
21  1     -1 1.701786e+14 3.000000e+00  1.206409e+09 0.000000e+00  1.562156e+10 0.000000e+00 0.000000e+00 0.000000e+00
21  2      0 1.701786e+14 6.000000e+00  1.943949e+09 0.000000e+00  2.052860e+10 2.102595e-14 1.202070e+05 1.335634e+05
21  3      0 1.701786e+14 9.000000e+00  3.102640e+09 0.000000e+00  2.100209e+10 3.752961e-14 1.135483e+05 1.261648e+05
21  4      0 1.701786e+14 1.200000e+01  3.946408e+09 0.000000e+00  1.918321e+10 5.378955e-14 1.054262e+05 1.171403e+05
21  5      0 1.701786e+14 1.500000e+01  4.264987e+09 0.000000e+00  1.605234e+10 6.738796e-14 9.668144e+04 1.074238e+05
21  6      0 1.701786e+14 1.800000e+01  4.192036e+09 0.000000e+00  1.266120e+10 7.976117e-14 9.014632e+04 1.001626e+05
21  7      0 1.701786e+14 2.100000e+01  3.829642e+09 0.000000e+00  9.521494e+09 8.919400e-14 8.600142e+04 9.555713e+04
21  8      0 1.701786e+14 2.400000e+01  3.398039e+09 0.000000e+00  7.114311e+09 9.569152e-14 8.316022e+04 9.240025e+04
21  9      0 1.701786e+14 2.700000e+01  3.055595e+09 0.000000e+00  5.580475e+09 1.015749e-13 8.168787e+04 9.076430e+04
21 10      0 1.701786e+14 3.000000e+01  2.866932e+09 0.000000e+00  4.611611e+09 1.088910e-13 8.036825e+04 8.929805e+04
21 11      0 1.701786e+14 3.300000e+01  2.761717e+09 0.000000e+00  3.942868e+09 1.144144e-13 7.946388e+04 8.829320e+04
21 12      0 1.701786e+14 3.600000e+01  2.702662e+09 0.000000e+00  3.447053e+09 1.184236e-13 7.868827e+04 8.743141e+04
21 13      0 1.701786e+14 3.900000e+01  2.654215e+09 0.000000e+00  3.052322e+09 1.176363e-13 7.809001e+04 8.676668e+04
21 14      0 1.701786e+14 4.200000e+01  2.596058e+09 0.000000e+00  2.709888e+09 1.136925e-13 7.763537e+04 8.626153e+04
21 15      0 1.701786e+14 4.500000e+01  2.501522e+09 0.000000e+00  2.388316e+09 1.089966e-13 7.741773e+04 8.601970e+04
21 16      0 1.701786e+14 4.800000e+01  2.374881e+09 0.000000e+00  2.086329e+09 1.078588e-13 7.759520e+04 8.621689e+04
21 17      0 1.701786e+14 5.100000e+01  2.246083e+09 0.000000e+00  1.831160e+09 1.125011e-13 7.790505e+04 8.656116e+04
21 18      0 1.701786e+14 5.400000e+01  2.109262e+09 0.000000e+00  1.571186e+09 1.235375e-13 7.814461e+04 8.682734e+04
21 19      0 1.701786e+14 5.700000e+01  1.922162e+09 0.000000e+00  1.302512e+09 1.445698e-13 7.827084e+04 8.696760e+04
21 20      0 1.701786e+14 6.000000e+01  1.666658e+09 0.000000e+00  1.033179e+09 1.822772e-13 7.851011e+04 8.723345e+04
21 21      0 1.701786e+14 6.300000e+01  1.331839e+09 0.000000e+00  7.426628e+08 2.270601e-13 7.906884e+04 8.785427e+04
21 22      0 1.701786e+14 6.600000e+01  8.413369e+08 0.000000e+00  4.024493e+08 2.866862e-13 8.012270e+04 8.902522e+04
21 23      0 1.701786e+14 6.900000e+01  2.466687e+08 0.000000e+00  6.643920e+07 4.575885e-13 8.188995e+04 9.098883e+04
21 24      0 1.701786e+14 7.200000e+01 -2.749613e+08 0.000000e+00 -1.750304e+08 8.134521e-13 8.475835e+04 9.417594e+04
21 25      0 1.701786e+14 7.500000e+01 -5.502201e+08 0.000000e+00 -2.748571e+08 1.299197e-12 8.910195e+04 9.900217e+04
21 26      0 1.701786e+14 7.800000e+01 -6.137408e+08 0.000000e+00 -2.790297e+08 1.793001e-12 9.494491e+04 1.054943e+05
21 27      0 1.701786e+14 8.100000e+01 -6.543178e+08 0.000000e+00 -2.578690e+08 2.310082e-12 1.015181e+05 1.127979e+05
21 28      0 1.701786e+14 8.400000e+01 -6.889863e+08 0.000000e+00 -2.179507e+08 2.952208e-12 1.073005e+05 1.192228e+05
21 29      0 1.701786e+14 8.700000e+01 -7.099325e+08 0.000000e+00 -1.322107e+08 3.439573e-12 1.107112e+05 1.230124e+05
21 30     -1 1.701786e+14 9.000000e+01 -7.148112e+08 0.000000e+00  4.238680e+07 0.000000e+00 0.000000e+00 0.000000e+00
21 31     -1 1.701786e+14 9.000000e+01 -7.148112e+08 0.000000e+00  4.238680e+07 0.000000e+00 0.000000e+00 0.000000e+00
22  0     -1 1.826423e+14 0.000000e+00 -1.795964e+09 0.000000e+00  8.893553e+09 0.000000e+00 0.000000e+00 0.000000e+00
22  1     -1 1.826423e+14 3.000000e+00  1.139123e+09 0.000000e+00  1.592632e+10 0.000000e+00 0.000000e+00 0.000000e+00
22  2      0 1.826423e+14 6.000000e+00  2.003271e+09 0.000000e+00  2.070998e+10 2.091439e-14 1.173322e+05 1.303691e+05
22  3      0 1.826423e+14 9.000000e+00  3.166122e+09 0.000000e+00  2.096808e+10 3.608805e-14 1.102013e+05 1.224459e+05
22  4      0 1.826423e+14 1.200000e+01  3.945915e+09 0.000000e+00  1.881632e+10 5.061980e-14 1.029677e+05 1.144086e+05
22  5      0 1.826423e+14 1.500000e+01  4.198398e+09 0.000000e+00  1.544468e+10 6.245142e-14 9.422486e+04 1.046943e+05
22  6      0 1.826423e+14 1.800000e+01  4.080812e+09 0.000000e+00  1.198728e+10 7.317217e-14 8.828322e+04 9.809247e+04
22  7      0 1.826423e+14 2.100000e+01  3.672352e+09 0.000000e+00  8.958948e+09 8.105736e-14 8.436867e+04 9.374297e+04
22  8      0 1.826423e+14 2.400000e+01  3.262092e+09 0.000000e+00  6.730975e+09 8.729986e-14 8.168769e+04 9.076410e+04
22  9      0 1.826423e+14 2.700000e+01  2.981678e+09 0.000000e+00  5.348388e+09 9.401590e-14 7.990974e+04 8.878860e+04
22 10      0 1.826423e+14 3.000000e+01  2.815783e+09 0.000000e+00  4.466320e+09 1.005367e-13 7.864694e+04 8.738549e+04
22 11      0 1.826423e+14 3.300000e+01  2.734919e+09 0.000000e+00  3.848507e+09 1.051823e-13 7.769188e+04 8.632431e+04
22 12      0 1.826423e+14 3.600000e+01  2.677350e+09 0.000000e+00  3.372980e+09 1.074603e-13 7.684742e+04 8.538602e+04
22 13      0 1.826423e+14 3.900000e+01  2.640290e+09 0.000000e+00  2.993016e+09 1.047960e-13 7.615876e+04 8.462084e+04
22 14      0 1.826423e+14 4.200000e+01  2.589521e+09 0.000000e+00  2.659834e+09 9.996130e-14 7.559148e+04 8.399054e+04
22 15      0 1.826423e+14 4.500000e+01  2.510781e+09 0.000000e+00  2.350182e+09 9.621559e-14 7.528740e+04 8.365266e+04
22 16      0 1.826423e+14 4.800000e+01  2.403027e+09 0.000000e+00  2.069755e+09 9.573882e-14 7.541084e+04 8.378983e+04
22 17      0 1.826423e+14 5.100000e+01  2.282760e+09 0.000000e+00  1.821440e+09 1.001532e-13 7.563896e+04 8.404329e+04
22 18      0 1.826423e+14 5.400000e+01  2.171470e+09 0.000000e+00  1.577563e+09 1.105041e-13 7.580855e+04 8.423172e+04
22 19      0 1.826423e+14 5.700000e+01  1.969436e+09 0.000000e+00  1.297321e+09 1.308006e-13 7.589558e+04 8.432842e+04
22 20      0 1.826423e+14 6.000000e+01  1.664201e+09 0.000000e+00  9.904284e+08 1.664528e-13 7.606006e+04 8.451118e+04
22 21      0 1.826423e+14 6.300000e+01  1.267033e+09 0.000000e+00  6.651689e+08 2.017846e-13 7.653594e+04 8.503993e+04
22 22      0 1.826423e+14 6.600000e+01  7.463424e+08 0.000000e+00  3.205003e+08 2.596076e-13 7.749880e+04 8.610978e+04
22 23      0 1.826423e+14 6.900000e+01  1.755845e+08 0.000000e+00  1.197833e+07 4.287524e-13 7.914698e+04 8.794109e+04
22 24      0 1.826423e+14 7.200000e+01 -2.946498e+08 0.000000e+00 -1.941517e+08 7.633554e-13 8.176430e+04 9.084923e+04
22 25      0 1.826423e+14 7.500000e+01 -5.203805e+08 0.000000e+00 -2.711173e+08 1.213692e-12 8.567522e+04 9.519468e+04
22 26      0 1.826423e+14 7.800000e+01 -5.674359e+08 0.000000e+00 -2.712731e+08 1.659151e-12 9.119929e+04 1.013325e+05
22 27      0 1.826423e+14 8.100000e+01 -6.026897e+08 0.000000e+00 -2.507594e+08 2.123280e-12 9.733024e+04 1.081447e+05
22 28      0 1.826423e+14 8.400000e+01 -6.312567e+08 0.000000e+00 -2.122910e+08 2.688834e-12 1.026947e+05 1.141052e+05
22 29      0 1.826423e+14 8.700000e+01 -6.481438e+08 0.000000e+00 -1.321551e+08 3.099712e-12 1.058446e+05 1.176051e+05
22 30     -1 1.826423e+14 9.000000e+01 -6.517566e+08 0.000000e+00  4.005644e+07 0.000000e+00 0.000000e+00 0.000000e+00
22 31     -1 1.826423e+14 9.000000e+01 -6.517566e+08 0.000000e+00  4.005644e+07 0.000000e+00 0.000000e+00 0.000000e+00
23  0     -1 1.960188e+14 0.000000e+00 -2.033180e+09 0.000000e+00  8.940351e+09 0.000000e+00 0.000000e+00 0.000000e+00
23  1     -1 1.960188e+14 3.000000e+00  1.060507e+09 0.000000e+00  1.623777e+10 0.000000e+00 0.000000e+00 0.000000e+00
23  2      0 1.960188e+14 6.000000e+00  2.067698e+09 0.000000e+00  2.087744e+10 2.071743e-14 1.144802e+05 1.272003e+05
23  3      0 1.960188e+14 9.000000e+00  3.242843e+09 0.000000e+00  2.085455e+10 3.438669e-14 1.074663e+05 1.194070e+05
23  4      0 1.960188e+14 1.200000e+01  3.939683e+09 0.000000e+00  1.841648e+10 4.707747e-14 1.000286e+05 1.111429e+05
23  5      0 1.960188e+14 1.500000e+01  4.115244e+09 0.000000e+00  1.484263e+10 5.774704e-14 9.236617e+04 1.026291e+05
23  6      0 1.960188e+14 1.800000e+01  3.958889e+09 0.000000e+00  1.136170e+10 6.672104e-14 8.674585e+04 9.638428e+04
23  7      0 1.960188e+14 2.100000e+01  3.535341e+09 0.000000e+00  8.416920e+09 7.360289e-14 8.279734e+04 9.199704e+04
23  8      0 1.960188e+14 2.400000e+01  3.138187e+09 0.000000e+00  6.373805e+09 7.979762e-14 8.030702e+04 8.923002e+04
23  9      0 1.960188e+14 2.700000e+01  2.912647e+09 0.000000e+00  5.136922e+09 8.678018e-14 7.843214e+04 8.714683e+04
23 10      0 1.960188e+14 3.000000e+01  2.775822e+09 0.000000e+00  4.335558e+09 9.205282e-14 7.701064e+04 8.556738e+04
23 11      0 1.960188e+14 3.300000e+01  2.723506e+09 0.000000e+00  3.765322e+09 9.545551e-14 7.585311e+04 8.428123e+04
23 12      0 1.960188e+14 3.600000e+01  2.682383e+09 0.000000e+00  3.327412e+09 9.613393e-14 7.488394e+04 8.320438e+04
23 13      0 1.960188e+14 3.900000e+01  2.662378e+09 0.000000e+00  2.971763e+09 9.234545e-14 7.411031e+04 8.234478e+04
23 14      0 1.960188e+14 4.200000e+01  2.615560e+09 0.000000e+00  2.652297e+09 8.771774e-14 7.358447e+04 8.176052e+04
23 15      0 1.960188e+14 4.500000e+01  2.534694e+09 0.000000e+00  2.342623e+09 8.517449e-14 7.337082e+04 8.152313e+04
23 16      0 1.960188e+14 4.800000e+01  2.443132e+09 0.000000e+00  2.068877e+09 8.578406e-14 7.340686e+04 8.156317e+04
23 17      0 1.960188e+14 5.100000e+01  2.337411e+09 0.000000e+00  1.815672e+09 9.052544e-14 7.344127e+04 8.160141e+04
23 18      0 1.960188e+14 5.400000e+01  2.172418e+09 0.000000e+00  1.538698e+09 1.005829e-13 7.347361e+04 8.163735e+04
23 19      0 1.960188e+14 5.700000e+01  1.933403e+09 0.000000e+00  1.241805e+09 1.203723e-13 7.354971e+04 8.172190e+04
23 20      0 1.960188e+14 6.000000e+01  1.625814e+09 0.000000e+00  9.324876e+08 1.507973e-13 7.372151e+04 8.191279e+04
23 21      0 1.960188e+14 6.300000e+01  1.221742e+09 0.000000e+00  6.046674e+08 1.785648e-13 7.414754e+04 8.238615e+04
23 22      0 1.960188e+14 6.600000e+01  6.776237e+08 0.000000e+00  2.587709e+08 2.396502e-13 7.504917e+04 8.338796e+04
23 23      0 1.960188e+14 6.900000e+01  1.169637e+08 0.000000e+00 -3.115860e+07 4.131608e-13 7.661157e+04 8.512397e+04
23 24      0 1.960188e+14 7.200000e+01 -3.040658e+08 0.000000e+00 -2.098066e+08 7.357326e-13 7.903065e+04 8.781183e+04
23 25      0 1.960188e+14 7.500000e+01 -4.809647e+08 0.000000e+00 -2.695234e+08 1.153353e-12 8.267833e+04 9.186482e+04
23 26      0 1.960188e+14 7.800000e+01 -5.141380e+08 0.000000e+00 -2.679884e+08 1.547657e-12 8.782372e+04 9.758191e+04
23 27      0 1.960188e+14 8.100000e+01 -5.442681e+08 0.000000e+00 -2.481110e+08 1.957061e-12 9.355819e+04 1.039535e+05
23 28      0 1.960188e+14 8.400000e+01 -5.684804e+08 0.000000e+00 -2.097738e+08 2.451517e-12 9.847154e+04 1.094128e+05
23 29      0 1.960188e+14 8.700000e+01 -5.831643e+08 0.000000e+00 -1.332428e+08 2.799074e-12 1.012930e+05 1.125478e+05
23 30     -1 1.960188e+14 9.000000e+01 -5.861897e+08 0.000000e+00  3.894330e+07 0.000000e+00 0.000000e+00 0.000000e+00
23 31     -1 1.960188e+14 9.000000e+01 -5.861897e+08 0.000000e+00  3.894330e+07 0.000000e+00 0.000000e+00 0.000000e+00
24  0     -1 2.103750e+14 0.000000e+00 -2.233781e+09 0.000000e+00  9.143640e+09 0.000000e+00 0.000000e+00 0.000000e+00
24  1     -1 2.103750e+14 3.000000e+00  1.014538e+09 0.000000e+00  1.654567e+10 0.000000e+00 0.000000e+00 0.000000e+00
24  2      0 2.103750e+14 6.000000e+00  2.139964e+09 0.000000e+00  2.103926e+10 2.024496e-14 1.114115e+05 1.237905e+05
24  3      0 2.103750e+14 9.000000e+00  3.337346e+09 0.000000e+00  2.072752e+10 3.248680e-14 1.043002e+05 1.158891e+05
24  4      0 2.103750e+14 1.200000e+01  3.963196e+09 0.000000e+00  1.800780e+10 4.363208e-14 9.714663e+04 1.079407e+05
24  5      0 2.103750e+14 1.500000e+01  4.024416e+09 0.000000e+00  1.424364e+10 5.304504e-14 9.034867e+04 1.003874e+05
24  6      0 2.103750e+14 1.800000e+01  3.817266e+09 0.000000e+00  1.074193e+10 6.071833e-14 8.505583e+04 9.450648e+04
24  7      0 2.103750e+14 2.100000e+01  3.420961e+09 0.000000e+00  7.952989e+09 6.704590e-14 8.126851e+04 9.029834e+04
24  8      0 2.103750e+14 2.400000e+01  3.062975e+09 0.000000e+00  6.104339e+09 7.278921e-14 7.893533e+04 8.770592e+04
24  9      0 2.103750e+14 2.700000e+01  2.859044e+09 0.000000e+00  4.967011e+09 7.963784e-14 7.693558e+04 8.548397e+04
24 10      0 2.103750e+14 3.000000e+01  2.747942e+09 0.000000e+00  4.220881e+09 8.321818e-14 7.543424e+04 8.381583e+04
24 11      0 2.103750e+14 3.300000e+01  2.697307e+09 0.000000e+00  3.675855e+09 8.543733e-14 7.413124e+04 8.236804e+04
24 12      0 2.103750e+14 3.600000e+01  2.661091e+09 0.000000e+00  3.260784e+09 8.438913e-14 7.317260e+04 8.130289e+04
24 13      0 2.103750e+14 3.900000e+01  2.639956e+09 0.000000e+00  2.915872e+09 8.055377e-14 7.234839e+04 8.038710e+04
24 14      0 2.103750e+14 4.200000e+01  2.594615e+09 0.000000e+00  2.603531e+09 7.704828e-14 7.170840e+04 7.967600e+04
24 15      0 2.103750e+14 4.500000e+01  2.528778e+09 0.000000e+00  2.312277e+09 7.539859e-14 7.149504e+04 7.943893e+04
24 16      0 2.103750e+14 4.800000e+01  2.448862e+09 0.000000e+00  2.046837e+09 7.665668e-14 7.146060e+04 7.940066e+04
24 17      0 2.103750e+14 5.100000e+01  2.360738e+09 0.000000e+00  1.799296e+09 8.158178e-14 7.138004e+04 7.931115e+04
24 18      0 2.103750e+14 5.400000e+01  2.220056e+09 0.000000e+00  1.531409e+09 9.153591e-14 7.129345e+04 7.921495e+04
24 19      0 2.103750e+14 5.700000e+01  1.954584e+09 0.000000e+00  1.213751e+09 1.110441e-13 7.125006e+04 7.916673e+04
24 20      0 2.103750e+14 6.000000e+01  1.593886e+09 0.000000e+00  8.748688e+08 1.363574e-13 7.137096e+04 7.930106e+04
24 21      0 2.103750e+14 6.300000e+01  1.120240e+09 0.000000e+00  5.202682e+08 1.592002e-13 7.182111e+04 7.980123e+04
24 22      0 2.103750e+14 6.600000e+01  5.754402e+08 0.000000e+00  1.885916e+08 2.274188e-13 7.266435e+04 8.073817e+04
24 23      0 2.103750e+14 6.900000e+01  5.934206e+07 0.000000e+00 -6.945807e+07 4.080320e-13 7.405193e+04 8.227992e+04
24 24      0 2.103750e+14 7.200000e+01 -3.036183e+08 0.000000e+00 -2.196411e+08 7.250463e-13 7.623596e+04 8.470662e+04
24 25      0 2.103750e+14 7.500000e+01 -4.356916e+08 0.000000e+00 -2.661550e+08 1.109527e-12 7.961722e+04 8.846358e+04
24 26      0 2.103750e+14 7.800000e+01 -4.551937e+08 0.000000e+00 -2.638979e+08 1.450072e-12 8.450135e+04 9.389039e+04
24 27      0 2.103750e+14 8.100000e+01 -4.807904e+08 0.000000e+00 -2.454067e+08 1.808556e-12 8.982197e+04 9.980219e+04
24 28      0 2.103750e+14 8.400000e+01 -5.029615e+08 0.000000e+00 -2.079461e+08 2.251608e-12 9.436272e+04 1.048475e+05
24 29      0 2.103750e+14 8.700000e+01 -5.172075e+08 0.000000e+00 -1.327647e+08 2.557010e-12 9.687512e+04 1.076390e+05
24 30     -1 2.103750e+14 9.000000e+01 -5.203656e+08 0.000000e+00  3.383256e+07 0.000000e+00 0.000000e+00 0.000000e+00
24 31     -1 2.103750e+14 9.000000e+01 -5.203656e+08 0.000000e+00  3.383256e+07 0.000000e+00 0.000000e+00 0.000000e+00
25  0     -1 2.257826e+14 0.000000e+00 -2.436084e+09 0.000000e+00  9.343841e+09 0.000000e+00 0.000000e+00 0.000000e+00
25  1     -1 2.257826e+14 3.000000e+00  9.987386e+08 0.000000e+00  1.685705e+10 0.000000e+00 0.000000e+00 0.000000e+00
25  2      0 2.257826e+14 6.000000e+00  2.224579e+09 0.000000e+00  2.119698e+10 1.956412e-14 1.083907e+05 1.204341e+05
25  3      0 2.257826e+14 9.000000e+00  3.406155e+09 0.000000e+00  2.057513e+10 3.042149e-14 1.009386e+05 1.121540e+05
25  4      0 2.257826e+14 1.200000e+01  3.969105e+09 0.000000e+00  1.757236e+10 4.040319e-14 9.465859e+04 1.051762e+05
25  5      0 2.257826e+14 1.500000e+01  3.952027e+09 0.000000e+00  1.365708e+10 4.856041e-14 8.809479e+04 9.788310e+04
25  6      0 2.257826e+14 1.800000e+01  3.686852e+09 0.000000e+00  1.020892e+10 5.485481e-14 8.320881e+04 9.245423e+04
25  7      0 2.257826e+14 2.100000e+01  3.308567e+09 0.000000e+00  7.526065e+09 6.058820e-14 7.975564e+04 8.861737e+04
25  8      0 2.257826e+14 2.400000e+01  2.981956e+09 0.000000e+00  5.846185e+09 6.614543e-14 7.733888e+04 8.593209e+04
25  9      0 2.257826e+14 2.700000e+01  2.809638e+09 0.000000e+00  4.821772e+09 7.181741e-14 7.535263e+04 8.372515e+04
25 10      0 2.257826e+14 3.000000e+01  2.717448e+09 0.000000e+00  4.115649e+09 7.457117e-14 7.360655e+04 8.178506e+04
25 11      0 2.257826e+14 3.300000e+01  2.668190e+09 0.000000e+00  3.600589e+09 7.535574e-14 7.226632e+04 8.029591e+04
25 12      0 2.257826e+14 3.600000e+01  2.645236e+09 0.000000e+00  3.204199e+09 7.334623e-14 7.131642e+04 7.924047e+04
25 13      0 2.257826e+14 3.900000e+01  2.638554e+09 0.000000e+00  2.874362e+09 7.040003e-14 7.054733e+04 7.838593e+04
25 14      0 2.257826e+14 4.200000e+01  2.622180e+09 0.000000e+00  2.584743e+09 6.827345e-14 6.994726e+04 7.771918e+04
25 15      0 2.257826e+14 4.500000e+01  2.576521e+09 0.000000e+00  2.312722e+09 6.782539e-14 6.956028e+04 7.728920e+04
25 16      0 2.257826e+14 4.800000e+01  2.500716e+09 0.000000e+00  2.044954e+09 6.956629e-14 6.937290e+04 7.708100e+04
25 17      0 2.257826e+14 5.100000e+01  2.384643e+09 0.000000e+00  1.776281e+09 7.443537e-14 6.923136e+04 7.692373e+04
25 18      0 2.257826e+14 5.400000e+01  2.180666e+09 0.000000e+00  1.467809e+09 8.415436e-14 6.909106e+04 7.676785e+04
25 19      0 2.257826e+14 5.700000e+01  1.889938e+09 0.000000e+00  1.131937e+09 1.011824e-13 6.904530e+04 7.671700e+04
25 20      0 2.257826e+14 6.000000e+01  1.532400e+09 0.000000e+00  8.002055e+08 1.199847e-13 6.918929e+04 7.687699e+04
25 21      0 2.257826e+14 6.300000e+01  1.064703e+09 0.000000e+00  4.594057e+08 1.438040e-13 6.961524e+04 7.735027e+04
25 22      0 2.257826e+14 6.600000e+01  5.107722e+08 0.000000e+00  1.366383e+08 2.239417e-13 7.039503e+04 7.821670e+04
25 23      0 2.257826e+14 6.900000e+01  2.053028e+07 0.000000e+00 -1.008193e+08 4.157014e-13 7.168551e+04 7.965057e+04
25 24      0 2.257826e+14 7.200000e+01 -2.855821e+08 0.000000e+00 -2.284125e+08 7.216261e-13 7.369546e+04 8.188385e+04
25 25      0 2.257826e+14 7.500000e+01 -3.802495e+08 0.000000e+00 -2.643918e+08 1.063334e-12 7.689350e+04 8.543723e+04
25 26      0 2.257826e+14 7.800000e+01 -3.925368e+08 0.000000e+00 -2.618266e+08 1.351119e-12 8.146082e+04 9.051203e+04
25 27      0 2.257826e+14 8.100000e+01 -4.168481e+08 0.000000e+00 -2.435484e+08 1.659681e-12 8.630221e+04 9.589134e+04
25 28      0 2.257826e+14 8.400000e+01 -4.390001e+08 0.000000e+00 -2.056056e+08 2.035254e-12 9.027375e+04 1.003042e+05
